Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
106,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['china', 'create', 'covid', 'ensure', 'get', 'pandas', 'back', 'widow', 'twanky', 'north', 'support', 'zoo', 'go', 'fund', 'page', 'require', 'think']"
107,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['call', 'covid', 'cuz', 'turn', 'year', 'baby']"
108,22.0,0.3073999881744385,"covid, get, tell, people, make, go, know, say, work, help","['biologist', 'pcr', 'also', 'publish', 'nature', 'science', 'familiar', 'duesberg', 'flaw', 'scientific', 'system', 'little', 'doubt', 'covid', 'cause', 'disease', 'take', 'care', 'take', 'vaccine']"
109,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['never', 'walk', 'past', 'freeze', 'hungry', 'homeless', 'man', 'give', 'clothe', 'saving', 'job', 'business', 'help', 'ask', 'save', 'gran', 'anyone_else', 'catch', 'virus', 'coronavirus']"
110,22.0,0.3183000087738037,"covid, get, tell, people, make, go, know, say, work, help","['kristie', 'qualified', 'teacher', 'give', 'way', 'support', 'child', 'academically', 'emotionally', 'learn', 'online', 'qualified', 'doctor', 'scientist', 'give', 'way', 'support', 'die', 'covid', 'wait']"
111,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['say', 'funny', 'complain', 'complain', 'people', 'pandemic', 'hand', 'complain', 'drug', 'corona', 'little', 'belt', 'agree', 'joce', 'anyways']"
112,22.0,0.3781999945640564,"covid, get, tell, people, make, go, know, say, work, help","['mind', 'small', 'comprehend', 'happen', 'world', 'ur', 'daily', 'tv', 'get', 'covid', 'number', 'amp', 'news', 'let', 'proof', 'mind', 'small', 'watch', 'entire', 'video', 'verify', 'provide', 'fact', 'mind', 'small', 'thought']"
113,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['say', 'dolphin', 'give', 'fitz', 'covid', 'see', 'sound', 'kinda', 'stupid', 'check', 'fitz', 'bench', 'screw', 'let', 'see', 'lose', 'game', 'happend']"
114,22.0,0.3073999881744385,"covid, get, tell, people, make, go, know, say, work, help","['corona', 'expert', 'answer', 'ever', 'get', 'virus', 'sense', 'smell', 'become', 'well', 'smell', 'time', 'mom', 'light', 'cigarette', 'room', 'away', 'smell', 'creepy']"
115,22.0,0.4325999915599823,"covid, get, tell, people, make, go, know, say, work, help","['survival_rate', 'covid', 'get', 'survive', 'tell', 'odd', 'fill', 'fear']"
116,22.0,0.336899995803833,"covid, get, tell, people, make, go, know, say, work, help","['lose', 'sorry', 'vacine', 'prevent', 'get', 'covid', 'symptom', 'possibly', 'enough', 'evidence', 'stop', 'pass', 'corona', 'virus', 'point', 'vacine', 'one', 'smallpox', 'polio', 'last', 'century']"
117,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['mom', 'call', 'let', 'know', 'friend', 'husband', 'die', 'covid']"
118,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['go', 'chicken', 'co', 'ibadan', 'evening', 'dey', 'wear', 'face_mask', 'absolutely', 'else', 'say', 'covid', 'gist', 'never', 'reach', 'town']"
119,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['forget', 'call', 'corona', 'virus', 'still', 'tf', 'come']"
120,22.0,0.289900004863739,"covid, get, tell, people, make, go, know, say, work, help","['wear', 'surgical', 'mask', 'inch', 'patient', 'day', 'protect', 'splatter', 'droplet', 'never', 'intend', 'protect', 'patient', 'aerosol', 'wear', 'protect', 'covid', 'science']"
121,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['already', 'look', 'flight', 'need', 'covid', 'cure', 'first', 'amp', 'mass', 'history', 'teacher', 'arrive', 'island']"
122,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['clerith', 'give', 'covid']"
123,22.0,0.3978999853134155,"covid, get, tell, people, make, go, know, say, work, help","['swear', 'god', 'government', 'go', 'put', 'psych', 'ward', 'reward', 'privledge', 'traveller', 'covid', 'sickness', 'benefit', 'people', 'tell', 'travel', 'holiday', 'virus', 'get', 'first', 'place', 'last', 'year', 'swim']"
124,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['photo', 'caption', 'article', 'patient', 'coronavirus', 'disease', 'covid', 'treat', 'intensive', 'care', 'unit', 'icu', 'oslo', 'university', 'hospital', 'rikshospitalet', 'oslo', 'norway', 'november', 'ntb', 'reuter', 'sound', 'appropriate']"
125,22.0,0.5027999877929688,"covid, get, tell, people, make, go, know, say, work, help","['still', 'think', 'return', 'work', 'anxiety', 'get', 'time', 'think', 'see', 'people', 'regard', 'covid', 'protocol', 'holiday']"
126,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['actually', 'make', 'laugh', 'people', 'tweet', 'covid', 'serious', 'yet', 'follow', 'guideline', 'hypocrite']"
127,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['liberal', 'name', 'virus', 'deadly', 'covid', 'ignore', 'thousand', 'deadly', 'virus', 'give', 'gangster', 'response', 'medium']"
128,22.0,0.4702000021934509,"covid, get, tell, people, make, go, know, say, work, help","['people', 'still', 'doubt', 'legitimacy', 'covid', 'tell', 'imagine', 'stuff']"
129,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['decide', 'start', 'new', 'year', 'positive', 'note', 'mean', 'tested_positive', 'covid', 'die', 'sofa', 'need', 'rip']"
130,22.0,0.39800000190734863,"covid, get, tell, people, make, go, know, say, work, help","['people', 'covid', 'beijing', 'last', 'week', 'work', 'home', 'dec', 'new', 'year', 'make', 'sleep', 'well', 'day', 'time']"
131,22.0,0.4034000039100647,"covid, get, tell, people, make, go, know, say, work, help","['storycallout', 'contract', 'covid', 'go', 'public', 'health', 'guideline', 'breaking', 'rule', 'love', 'speak', 'story', 'work', 'emerald', 'bensadoun', 'thank']"
132,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['message', 'people', 'die', 'clever', 'strong', 'look', 'look', 'jeremy', 'clarkson', 'reveal', 'fear', 'die', 'lonely', 'plastic', 'tent', 'covid', 'christmas']"
133,22.0,0.41519999504089355,"covid, get, tell, people, make, go, know, say, work, help","['get', 'covid', 'vaccine', 'today', 'make', 'feel', 'incredibly', 'privileged', 'thankful', 'work', 'hard', 'make', 'happen']"
134,22.0,0.3269999921321869,"covid, get, tell, people, make, go, know, say, work, help","['happening', 'country', 'really', 'scare', 'sivika', 'covid', 'ngapha', 'kuvela', 'izinkomo', 'ezidla', 'abantu', 'let', 'pray', 'hard', 'ngoba', 'ngempela']"
135,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['occur', 'people', 'live', 'last', 'year', 'die', 'covid', 'heartbreake']"
136,22.0,0.2538999915122986,"covid, get, tell, people, make, go, know, say, work, help","['happiness', 'life', 'past', 'month', 'covid', 'growth', 'little', 'wise', 'lot', 'happy', 'amp', 'definitely', 'bless', 'gain', 'much', 'clarity', 'amp', 'wait', 'give', 'exciting', 'new', 'step', 'life', 'store', 'ready']"
137,22.0,0.44440001249313354,"covid, get, tell, people, make, go, know, say, work, help","['know', 'wear', 'mask', 'social', 'distance', 'sanitize', 'get', 'covid', 'tell', 'president', 'trump', 'kill', 'people']"
138,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['guy', 'know', 'scient', 'prove', 'anti', 'covid', 'method', 'cheap', 'compromise', 'people', 'follow', 'want', 'tell', 'mistery', 'tonight', 'swm']"
139,22.0,0.39820000529289246,"covid, get, tell, people, make, go, know, say, work, help","['piss', 'see', 'anti', 'covid', 'rule', 'protest', 'grandma', 'die', 'alone', 'family', 'even', 'able', 'give', 'last', 'hug', 'thank', 'fuck', 'thing', 'stay', 'fuck', 'corona', 'covid']"
140,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['work', 'pharmacy', 'force', 'deal', 'customer', 'clearly', 'show', 'symptom', 'covid', 'give', 'cash', 'card', 'repeatedly', 'doctor', 'see', 'people', 'pharmacy', 'staff', 'put', 'risk']"
141,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['club', 'covid', 'ask']"
142,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'make', 'care', 'football', 'yet', 'probably', 'play', 'sonic', 'watch', 'star', 'trek']"
143,22.0,0.4047999978065491,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'terrible', 'chance', 'recovery', 'odd', 'terrify', 'brink', 'mass', 'survival']"
144,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['think', 'second', 'year', 'society', 'trust', 'know', 'never', 'steal', 'contract', 'covid', 'realize', 'trusting', 'ideal', 'situation', 'money', 'involve']"
145,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'try', 'deliver', 'parcel', 'fact', 'isolate', 'due', 'positive', 'covid']"
146,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['let', 'responsible', 'wear', 'face_mask', 'see', 'come', 'wave', 'pass', 'corona', 'covid']"
147,22.0,0.3183000087738037,"covid, get, tell, people, make, go, know, say, work, help","['test', 'result', 'come', 'back', 'postive', 'covid', 'already', 'self_isolate', 'continue', 'negative', 'result', 'want', 'believe', 'worst', 'vigilante']"
148,22.0,0.387800008058548,"covid, get, tell, people, make, go, know, say, work, help","['wife', 'son', 'get', 'covid', 'want', 'thank', 'people', 'send', 'get', 'well', 'wish', 'prayer', 'prayer', 'powerful', 'thank', 'truly', 'appreciate']"
149,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['shock', 'peep', 'guilty', 'heinous', 'inhumane', 'crime', 'immigration', 'policy', 'separate', 'family', 'put', 'people', 'incl', 'child', 'cage', 'covid', 'death', 'top', 'white', 'collar', 'crime']"
150,22.0,0.3718000054359436,"covid, get, tell, people, make, go, know, say, work, help","['terminal', 'cancer', 'andrew', 'pretend', 'care', 'know', 'feel', 'treatment', 'nearly', 'year', 'care', 'want', 'covid', 'go', 'live', 'little', 'life', 'leave', 'think', 'tunnel', 'vision']"
151,22.0,0.387800008058548,"covid, get, tell, people, make, go, know, say, work, help","['think', 'make', 'skeptic', 'right', 'denier', 'aware', 'misuse', 'information', 'include', 'many', 'people', 'make', 'lot', 'money', 'global', 'fear', 'find', 'evidence', 'medical', 'research', 'lab', 'actually', 'isolate', 'covid']"
152,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['friend', 'want', 'full', 'sponsor', 'team', 'salary', 'covid', 'make', 'impossible', 'wonder', 'top', 'tier', 'team', 'esl', 'league', 'like', 'play', 'name', 'njoy', 'gaming', 'feature', 'yt', 'frequently', 'dm']"
153,22.0,0.387800008058548,"covid, get, tell, people, make, go, know, say, work, help","['lose', 'cousin', 'amp', 'great', 'aunt', 'covid', 'feel', 'lucky', 'alive', 'go', 'tell', 'want', 'die', 'amp', 'want', 'wonder', 'future', 'health', 'problem', 'kids']"
154,22.0,0.4099999964237213,"covid, get, tell, people, make, go, know, say, work, help","['covidー', 'coronavirus', 'tell', 'know', 'relate', 'paper', 'sick', 'hell', 'scare', 'hospitalize', 'status', 'possibly', 'die']"
155,22.0,0.4034000039100647,"covid, get, tell, people, make, go, know, say, work, help","['call', 'tell', 'close', 'contact', 'person', 'tested_positive', 'covid', 'give', 'good', 'day', 'home', 'thank', 'later']"
156,22.0,0.4034000039100647,"covid, get, tell, people, make, go, know, say, work, help","['excuse', 'dr', 'maria', 'question', 'medium', 'source', 'address', 'new', 'variant', 'covid', 'lineage', 'strain', 'right', 'way', 'call', 'variant', 'relevant', 'infectiousness', 'pub', 'health', 'policy', 'difference']"
157,22.0,0.4602000117301941,"covid, get, tell, people, make, go, know, say, work, help","['almost', 'depression', 'almost', 'still', 'depression', 'hard', 'make', 'money', 'even', 'due', 'fucking', 'covid', 'know', 'become', 'rich', 'see', 'alot', 'guy', 'twitch', 'become', 'wanna', 'famous', 'rich', 'tired']"
158,22.0,0.3781999945640564,"covid, get, tell, people, make, go, know, say, work, help","['let', 'see', 'attend', 'covid', 'super', 'spreader', 'event', 'whine', 'fiance', 'pharmacist', 'handle', 'people', 'medication', 'also', 'lose', 'job', 'tell', 'pharmacy', 'work', 'want', 'make', 'sure', 'fill', 'prescription']"
159,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['amazing', 'focus', 'independence', 'give', 'daily', 'update', 'covid', 'march', 'original', 'accusation', 'almost', 'completely', 'false', 'take', 'minute', 'find', 'tweet', 'disprove']"
160,22.0,0.46799999475479126,"covid, get, tell, people, make, go, know, say, work, help","['measle', 'mump', 'tonsilliti', 'whenever', 'opportunity', 'cough', 'cold', 'flu', 'name', 'get', 'teacher', 'increase', 'opportunity', 'catch', 'covid', 'hurrah']"
161,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['never', 'need', 'chicken', 'pox', 'passport', 'flu', 'passport', 'aid', 'passport', 'fuck', 'covid', 'control', 'gon', 'take', 'freedom', 'fuck', 'see', 'side', 'fight', 'right']"
162,22.0,0.36469998955726624,"covid, get, tell, people, make, go, know, say, work, help","['never', 'call', 'flu', 'jab', 'make', 'appointment', 'nurse', 'expect', 'different', 'covid', 'vaccine', 'call', 'surgery', 'last', 'week', 'receptionist', 'sort', 'appointment']"
163,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'give', 'extra']"
164,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['time', 'get', 'covid', 'vaccine', 'already', 'covid', 'season']"
165,22.0,0.42309999465942383,"covid, get, tell, people, make, go, know, say, work, help","['fly', 'covid', 'patient', 'kent', 'devon', 'derriford', 'hospital', 'kent', 'hospital', 'full', 'derriford', 'tell', 'covid', 'coronavirus']"
166,22.0,0.2858999967575073,"covid, get, tell, people, make, go, know, say, work, help","['let', 'ask', 'question', 'disease', 'covid', 'know', 'last', 'month', 'vaccine', 'available', 'last', 'month', 'guess', 'effect', 'vaccine', 'exactly', 'rocket', 'science']"
167,22.0,0.3467000126838684,"covid, get, tell, people, make, go, know, say, work, help","['flu', 'nowhere', 'contagious', 'covid', 'starter', 'also', 'deadlier', 'finding', 'affect', 'elderly', 'even', 'guess', 'matter', 'matter', 'fuck', 'right', 'care', 'weak', 'link']"
168,22.0,0.4700999855995178,"covid, get, tell, people, make, go, know, say, work, help","['flu', 'kill', 'people', 'flu', 'covid', 'hebrew', 'numerology', 'vaccine']"
169,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'scare', 'even', 'people', 'love', 'affect']"
170,22.0,0.27880001068115234,"covid, get, tell, people, make, go, know, say, work, help","['let', 'ask', 'question', 'disease', 'covid', 'know', 'last', 'month', 'vaccine', 'available', 'last', 'month', 'guess', 'effect', 'vaccine', 'year', 'exactly', 'rocket', 'science']"
171,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['change', 'baby', 'diaper', 'coronavirus', 'pandemic', 'disgusting', 'yay', 'covid']"
172,22.0,0.44749999046325684,"covid, get, tell, people, make, go, know, say, work, help","['people', 'tell', 'foreal', 'next', 'state', 'address', 'go', 'rise', 'covid', 'really', 'believe', 'day', 'level', 'help', 'decrease', 'rate', 'covid']"
173,22.0,0.43880000710487366,"covid, get, tell, people, make, go, know, say, work, help","['year', 'primary', 'school', 'teacher', 'die', 'follow', 'short', 'battle', 'cancer', 'still', 'remember', 'upsetting', 'kid', 'imagine', 'teacher', 'die', 'result', 'covid', 'catch', 'kid', 'earth', 'yo', 'deal']"
174,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['entire', 'family', 'piss', 'come', 'covid', 'believe', 'serious', 'believe', 'wearing_mask', 'wear', 'nose', 'mention', 'dad', 'mask', 'literal', 'hole', 'breathe', 'even', 'mom', 'get', 'virus']"
175,22.0,0.32760000228881836,"covid, get, tell, people, make, go, know, say, work, help","['try', 'answer', 'covid', 'rhetorical', 'question', 'dear', 'give', 'second', 'answer', 'give', 'government', 'medium', 'big', 'bank', 'globalist', 'month', 'covid', 'lockdown', 'truth', 'enoughisenough']"
176,22.0,0.47510001063346863,"covid, get, tell, people, make, go, know, say, work, help","['lose', 'car', 'tomorrow', 'month', 'payment', 'still', 'need', 'help', 'appreciate', 'man', 'work', 'covid', 'help', 'dstem', 'thank']"
177,22.0,0.3456000089645386,"covid, get, tell, people, make, go, know, say, work, help","['make', 'healthy', 'environment', 'person', 'fight', 'covid', 'person', 'together', 'defeat', 'covid', 'pandemic', 'follow', 'simple', 'precaution', 'measure', 'wearing_mask', 'method', 'statement', 'self', 'make', 'mask', 'south_africa', 'safe']"
178,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['ok', 'nick', 'cure', 'incurable', 'corona', 'virus', 'variation', 'thousand', 'year', 'congratulation', 'amazing', 'government', 'control', 'put', 'place', 'nz', 'tell', 'catch', 'cold', 'flu', 'cure', 'well']"
179,22.0,0.29350000619888306,"covid, get, tell, people, make, go, know, say, work, help","['take', 'month', 'believe', 'corona', 'virus', 'pandemic', 'real', 'still', 'believe', 'bother', 'comment', 'tweet', 'automatically', 'block', 'good', 'day']"
180,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'definitely', 'make', 'consider', 'add', 'isolation', 'suite', 'dream', 'home', 'get', 'adjust', 'house', 'plan', 'insatiable', 'appetite', 'consumption', 'mess', 'environmental', 'balance', 'much', 'detriment']"
181,22.0,0.3856000006198883,"covid, get, tell, people, make, go, know, say, work, help","['stage', 'pandemic', 'justify', 'allow', 'high', 'profile', 'medium', 'figure', 'spout', 'arrant', 'nonsense', 'situation', 'know', 'answer', 'still', 'infuriate', 'least', 'account', 'label', 'covid', 'fan', 'account', 'similar']"
182,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['agree', 'covid', 'brexit', 'big', 'threat', 'country', 'likely', 'continue']"
183,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['understand', 'hype', 'covid', 'lot', 'annual', 'death', 'rate', 'tell', 'need', 'know', 'end']"
184,22.0,0.3384000062942505,"covid, get, tell, people, make, go, know, say, work, help","['throw', 'dwd', 'suggestee', 'corona', 'virus', 'loool', 'nooo', 'egg', 'mske', 'nauseous']"
